"index","customer_id","customer_state","highest_education","employment_status","gender","income","residence_type","marital_status","sales_channel","coverage","policy","vehicle_class","vehicle_size","monthly_premium","months_policy_active","months_since_last_claim","current_claim_amount","total_claims","total_claims_amount","customer_lifetime_value"
"2450","KE41602","Arizona","High School","Employed","Male","76516","Suburban","Married","Branch","Extended","Personal","Two-Door Car","Midsize","95","42","13","2125","2","2493","1497"
"2451","KE42114","Nevada","Doctoral","Medical Leave","Male","17250","Urban","Married","Call Center","Basic","Personal","Four-Door Car","Midsize","62","44","16","1903","2","2693","35"
"2452","KE60943","California","Bachelor","Employed","Male","33305","Suburban","Married","Call Center","Basic","Special","Four-Door Car","Small","62","17","3","1789","3","3139","-2085"
"2453","KE61355","Oregon","High School","Employed","Female","60260","Suburban","Married","Web","Basic","Corporate","Four-Door Car","Midsize","66","46","14","1473","3","2819","217"
"2454","KE63160","Oregon","Bachelor","Retired","Male","27681","Suburban","Married","Agent","Extended","Personal","Two-Door Car","Midsize","83","32","13","1449","2","2069","587"
"2455","KE66309","California","Associate","Employed","Male","87728","Urban","Divorced","Web","Basic","Personal","Four-Door Car","Midsize","70","36","24","1718","3","3516","-996"
"2456","KE70943","California","Associate","Employed","Female","97238","Suburban","Divorced","Web","Extended","Personal","SUV","Midsize","126","36","6","1084","2","1653","2883"
"2457","KE83023","Oregon","Bachelor","Employed","Male","27279","Suburban","Married","Branch","Extended","Personal","SUV","Midsize","137","48","30","1686","2","2444","4132"
"2458","KE98143","California","Master","Employed","Female","89362","Rural","Single","Branch","Basic","Personal","Four-Door Car","Midsize","67","35","8","1332","3","2734","-389"
"2459","KF46546","Arizona","Bachelor","Employed","Female","75845","Rural","Married","Agent","Basic","Personal","Four-Door Car","Midsize","72","36","2","1611","3","2473","119"
"2460","KF50730","California","Bachelor","Employed","Female","71794","Urban","Married","Web","Extended","Personal","SUV","Midsize","131","34","19","2161","2","2834","1620"
"2461","KF70569","Nevada","High School","Employed","Male","91182","Urban","Married","Agent","Extended","Personal","Four-Door Car","Midsize","96","30","8","1778","3","3254","-374"
"2462","KF75098","Arizona","Bachelor","Employed","Male","86148","Suburban","Married","Agent","Basic","Personal","Four-Door Car","Small","65","48","19","2249","2","2778","342"
"2463","KF80172","Nevada","Associate","Employed","Male","37876","Urban","Single","Agent","Basic","Personal","Four-Door Car","Midsize","69","34","13","1998","2","3017","-671"
"2464","KF98735","California","Bachelor","Employed","Male","41185","Urban","Married","Agent","Extended","Special","Four-Door Car","Midsize","99","40","20","1725","2","2414","1546"
"2465","KG21285","Arizona","Associate","Employed","Male","67206","Rural","Divorced","Web","Extended","Personal","Four-Door Car","Midsize","90","22","9","2024","2","2846","-866"
"2466","KG23128","Oregon","Bachelor","Retired","Male","27681","Suburban","Married","Agent","Extended","Personal","Two-Door Car","Midsize","83","34","13","1603","2","2568","254"
"2467","KG40352","Oregon","Associate","Employed","Female","68815","Rural","Married","Branch","Basic","Personal","Four-Door Car","Small","68","47","29","1523","3","3635","-439"
"2468","KG49115","California","Associate","Employed","Female","89411","Rural","Married","Web","Extended","Personal","Four-Door Car","Midsize","78","37","14","1242","2","2296","590"
"2469","KG53186","Nevada","Associate","Employed","Male","59644","Suburban","Married","Agent","Extended","Corporate","Four-Door Car","Midsize","79","36","15","1732","2","2452","392"
"2470","KG53604","Oregon","Associate","Employed","Male","37256","Rural","Married","Branch","Basic","Personal","Four-Door Car","Midsize","62","47","15","1551","2","2382","532"
"2471","KG57925","California","Bachelor","Employed","Male","41842","Suburban","Married","Call Center","Basic","Corporate","Two-Door Car","Midsize","61","34","1","2022","2","3164","-1090"
"2472","KG81168","Arizona","Bachelor","Employed","Male","65090","Rural","Married","Agent","Basic","Personal","Four-Door Car","Midsize","71","59","28","2505","2","3562","627"
"2473","KG83280","California","Associate","Employed","Female","21604","Suburban","Divorced","Branch","Extended","Personal","Four-Door Car","Midsize","79","31","14","1283","2","2319","130"
"2474","KG84303","California","Master","Employed","Male","38820","Suburban","Married","Call Center","Extended","Personal","Four-Door Car","Small","99","48","29","1505","2","2220","2532"
"2475","KG85675","Nevada","Bachelor","Medical Leave","Female","13037","Suburban","Married","Agent","Extended","Personal","SUV","Small","124","41","28","1155","2","2171","2913"
"2476","KH19280","Arizona","Associate","Employed","Female","50037","Urban","Married","Call Center","Extended","Special","Four-Door Car","Midsize","81","45","24","1351","2","1976","1669"
"2477","KH24214","Oregon","Associate","Employed","Male","55437","Suburban","Married","Agent","Basic","Personal","Four-Door Car","Midsize","64","32","5","1896","2","2623","-575"
"2478","KH34667","Nevada","Associate","Employed","Male","50472","Urban","Married","Web","Extended","Corporate","Four-Door Car","Midsize","87","32","6","2254","2","3062","-278"
"2479","KH41809","California","Associate","Employed","Female","31058","Urban","Married","Branch","Basic","Personal","Two-Door Car","Midsize","67","38","5","1557","3","2905","-359"
"2480","KH48895","Arizona","Master","Medical Leave","Female","17780","Rural","Married","Branch","Basic","Personal","SUV","Midsize","109","43","12","1561","2","2072","2615"
"2481","KH53118","California","Bachelor","Employed","Female","44485","Rural","Married","Agent","Basic","Special","Four-Door Car","Midsize","62","38","5","1515","3","3287","-931"
"2482","KH55886","Oregon","Bachelor","Employed","Male","78310","Rural","Married","Agent","Premium","Personal","Sports Car","Midsize","192","52","34","1323","2","2163","7821"
"2483","KH58171","California","Master","Employed","Male","79751","Suburban","Married","Web","Basic","Personal","Two-Door Car","Small","63","40","15","1730","2","2293","227"
"2484","KH59823","California","Associate","Employed","Male","50943","Suburban","Divorced","Branch","Extended","Special","SUV","Midsize","139","33","18","2383","2","3356","1231"
"2485","KH64733","Nevada","Associate","Employed","Female","62007","Rural","Married","Agent","Basic","Personal","Four-Door Car","Midsize","73","35","4","1417","3","3569","-1014"
"2486","KH81863","Oregon","Associate","Medical Leave","Female","22571","Suburban","Single","Web","Basic","Corporate","Four-Door Car","Large","63","55","29","1233","3","2983","482"
"2487","KH92987","Arizona","High School","Employed","Female","30095","Suburban","Married","Web","Extended","Personal","SUV","Midsize","136","15","0","1162","1","1162","878"
"2488","KH93541","Nevada","Associate","Employed","Female","83000","Urban","Married","Branch","Extended","Corporate","Four-Door Car","Small","97","62","29","1708","2","2575","3439"
"2489","KH93988","Oregon","Associate","Employed","Female","71134","Rural","Married","Web","Extended","Personal","Two-Door Car","Midsize","98","43","21","1114","3","2382","1832"
"2490","KH95802","Arizona","Associate","Employed","Male","20592","Urban","Single","Branch","Basic","Personal","Two-Door Car","Midsize","71","30","15","2031","3","4245","-2115"
"2491","KI17749","Oregon","High School","Disabled","Female","24823","Urban","Married","Agent","Basic","Personal","Four-Door Car","Midsize","69","50","23","1631","3","3213","237"
"2492","KI18648","Arizona","Bachelor","Employed","Female","60662","Suburban","Divorced","Web","Basic","Special","Two-Door Car","Midsize","68","22","10","1171","2","1659","-163"
"2493","KI19439","Oregon","High School","Employed","Female","21952","Suburban","Married","Branch","Basic","Personal","Four-Door Car","Small","66","45","20","1214","2","2172","798"
"2494","KI25980","Washington","Master","Employed","Male","43982","Suburban","Divorced","Web","Extended","Personal","SUV","Small","126","32","20","1397","2","2159","1873"
"2495","KI55845","Oregon","Associate","Employed","Female","55588","Suburban","Married","Branch","Basic","Personal","SUV","Midsize","114","29","15","1306","2","1782","1524"
"2496","KI75855","Oregon","Master","Employed","Male","79751","Suburban","Married","Web","Basic","Personal","Two-Door Car","Small","63","42","15","1637","3","3669","-1023"
"2497","KI83797","Oregon","Associate","Employed","Female","48295","Urban","Single","Branch","Basic","Personal","Four-Door Car","Midsize","63","50","25","1477","2","2345","805"
"2498","KI91500","California","High School","Medical Leave","Female","22193","Suburban","Married","Branch","Basic","Personal","Two-Door Car","Small","74","33","13","1142","3","2886","-444"
"2499","KJ19260","Arizona","Associate","Employed","Male","37929","Rural","Divorced","Call Center","Basic","Corporate","Four-Door Car","Midsize","61","51","21","1414","4","4012","-901"
"2500","KJ23009","California","Bachelor","Employed","Female","20179","Suburban","Married","Agent","Extended","Corporate","SUV","Midsize","133","45","29","1214","3","3176","2809"
"2501","KJ29915","California","Bachelor","Employed","Female","28909","Suburban","Married","Agent","Basic","Personal","Two-Door Car","Midsize","66","38","15","1386","2","2134","374"
"2502","KJ31611","Arizona","High School","Employed","Male","31063","Suburban","Married","Agent","Extended","Personal","Four-Door Car","Small","92","55","20","1978","2","3088","1972"
"2503","KJ41153","Oregon","Associate","Employed","Male","79632","Urban","Divorced","Branch","Basic","Personal","SUV","Midsize","106","25","7","1700","2","2106","544"
"2504","KJ50265","Washington","High School","Disabled","Male","27951","Suburban","Married","Branch","Extended","Personal","Four-Door Car","Midsize","91","67","32","1499","3","2567","3530"
"2505","KJ55021","Washington","Associate","Disabled","Female","29111","Suburban","Married","Branch","Basic","Personal","Four-Door Car","Midsize","63","35","3","1210","3","3412","-1207"
"2506","KJ72146","Oregon","Bachelor","Employed","Male","30895","Suburban","Divorced","Web","Basic","Personal","Four-Door Car","Small","62","46","10","1707","2","2305","547"
"2507","KK15032","Arizona","High School","Employed","Female","46370","Suburban","Married","Web","Basic","Personal","Two-Door Car","Midsize","68","41","28","1709","2","2314","474"
"2508","KK26955","Washington","High School","Employed","Female","49675","Suburban","Married","Agent","Basic","Personal","Two-Door Car","Midsize","65","35","10","1368","2","1906","369"
"2509","KK27683","Nevada","High School","Disabled","Female","15413","Suburban","Married","Branch","Basic","Personal","SUV","Large","106","23","4","1147","2","2212","226"
"2510","KK30016","Nevada","Master","Employed","Male","27722","Suburban","Divorced","Call Center","Basic","Personal","Four-Door Car","Midsize","69","39","3","1548","4","3960","-1269"
"2511","KK38827","California","Master","Employed","Female","29462","Suburban","Single","Branch","Basic","Personal","SUV","Large","107","40","28","1476","2","2408","1872"
"2512","KK58047","Oregon","Associate","Employed","Male","53944","Suburban","Married","Web","Basic","Personal","Two-Door Car","Midsize","71","38","13","1821","2","3064","-366"
"2513","KK61203","California","High School","Medical Leave","Male","20920","Suburban","Married","Web","Premium","Personal","Four-Door Car","Midsize","103","61","25","1488","3","2494","3789"
"2514","KK64803","California","High School","Employed","Male","82320","Suburban","Married","Branch","Extended","Personal","Four-Door Car","Midsize","99","25","4","2176","2","2931","-456"
"2515","KK95092","Arizona","Bachelor","Employed","Male","55281","Suburban","Married","Agent","Basic","Personal","Luxury SUV","Midsize","192","52","22","1911","2","2802","7182"
"2516","KL14426","Nevada","Doctoral","Employed","Female","83288","Urban","Married","Agent","Extended","Personal","SUV","Midsize","124","48","18","1847","2","2583","3369"
"2517","KL17620","California","Associate","Disabled","Female","12062","Suburban","Single","Web","Basic","Corporate","Four-Door Car","Midsize","63","30","3","1292","2","2095","-205"
"2518","KL27226","California","Bachelor","Employed","Male","58776","Suburban","Divorced","Branch","Extended","Personal","Four-Door Car","Midsize","83","33","20","1480","2","2413","326"
"2519","KL27677","Nevada","Associate","Employed","Female","24195","Urban","Married","Branch","Extended","Personal","Two-Door Car","Large","90","47","32","2016","2","2772","1458"
"2520","KL29678","Oregon","Master","Employed","Female","43610","Suburban","Married","Agent","Basic","Personal","Sports Car","Midsize","106","36","16","1130","3","2622","1194"
